crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary
16340961,22,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,yel - yellow,suzuki,gsx,2003,Japan,1
16343647,53,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,honda,st1300,2007,Japan,1
16386928,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,harley-davidson,xl1200,1999,USA,1
16327598,46,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,cbr600,2006,Japan,1
16329693,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2011,USA,1
16329887,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,daytona,2007,Other,1
16335101,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,er650,2017,Japan,1
16335926,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx1300,2011,Japan,1
16338675,21,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2005,Japan,1
16338679,29,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2006,Japan,1
16846147,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,USA,1
16328505,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,vn1600,2004,Japan,1
16331320,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flh80,2014,USA,1
16332114,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,Japan,1
16336577,68,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,kawasaki,vn1700,2013,Japan,0
16336594,55,w - white,1 - male,0,n - not injured,mc - motorcycle,ong - orange,harley-davidson,fltrx,2015,USA,0
16338312,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,r1200,2008,Germany,1
16342876,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,harley-davidson,flhr,2014,USA,1
16328692,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ple - purple,harley-davidson,fld,2004,USA,1
16330824,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,zx636,2006,Japan,1
16332699,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,yamaha,xv1000,2009,Japan,1
16334855,51,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl1500,2007,Japan,1
16335423,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,honda,c-series,201,Japan,0
16336832,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,vzr1800,2017,Japan,1
16337439,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,1995,Japan,1
16337491,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,vtx1300,2007,Japan,1
16339222,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fxd,2008,USA,1
16342482,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2007,USA,1
16335408,37,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2012,USA,1
16335079,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,isuzu,i-280,2003,Other,1
16338588,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,high-ball,2012,Other,1
16340175,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,moto guzzi,v7,2016,Other,1
16340281,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr6,2009,Japan,1
16342115,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,st1300,2006,Japan,1
16343337,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,bmw,r100,1992,Germany,1
16343483,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr1100,1999,Japan,1
16342232,49,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,USA,1
16342731,14,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,crf150,2009,Japan,1
16385001,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fltrx,2017,USA,1
16391168,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2006,Other,1
16393269,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2009,Japan,1
16384802,56,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,harley-davidson,fld,1996,USA,0
16393087,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2003,Japan,1
16384424,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,USA,1
16397260,26,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,xl883,2014,USA,0
16391582,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2007,Japan,1
16403854,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2016,USA,1
16385880,40,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,harley-davidson,fltru,2016,USA,0
16391376,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx-r1000,2014,Japan,1
16391941,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,vt1100,201,Japan,1
16384533,48,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gld - gold,harley-davidson,fld,2014,USA,1
16391216,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2016,Japan,1
16396057,59,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,gl1800,2008,Japan,1
16408552,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fld,2016,USA,1
16453579,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2011,USA,1
16386727,40,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,harley-davidson,flhx,2018,USA,1
16389086,71,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhtcu,2012,USA,1
16389732,74,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,fltrse3,2016,USA,1
16396555,37,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2016,Japan,1
16398785,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2014,Japan,1
16400156,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,harley-davidson,fxdwg,1995,USA,1
16400374,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2006,USA,1
16405927,49,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2013,USA,1
16516682,49,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,whi - white,harley-davidson,fls,2008,USA,1
16385142,56,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,tan - tan,honda,vtx1300,2007,Japan,1
16385403,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhx,2016,USA,1
16386212,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2011,Japan,1
16386241,34,98 - other,1 - male,0,n - not injured,mc - motorcycle,blk - black,suzuki,dl1000,2001,Japan,0
16387109,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr1,2009,Japan,1
16388064,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,USA,1
16389154,19,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,honda,vt750,2006,Japan,0
16389499,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex650,2015,Japan,1
16390357,52,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,ong - orange,honda,cbr250,2013,Japan,1
16390560,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,fxdl,2003,USA,1
16396507,74,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxlr,2018,USA,1
16398990,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,vl800,2013,Japan,1
16408321,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2013,Japan,1
16385916,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,zr750,2006,Japan,1
16386993,22,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2009,Japan,0
16388927,44,w - white,1 - male,0,n - not injured,mc - motorcycle,ple - purple,suzuki,gsx,2003,Japan,0
16393216,29,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cmx250,2017,Japan,1
16385659,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vf700,1987,Japan,1
16396131,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2017,USA,1
16398741,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vn900,2007,Japan,1
16386803,31,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2014,Japan,1
16387997,57,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1999,USA,1
16394130,49,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flhrc,2007,USA,1
16394825,27,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2013,Other,1
16406290,39,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr6,2008,Japan,1
16388445,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,USA,1
16389469,18,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex650,2008,Japan,1
16391493,68,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,yzfr1,2002,Japan,1
16391932,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2007,USA,1
16392947,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
16393759,48,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,USA,1
16396469,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr6,2002,Japan,1
16395435,42,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,suzuki,gsx,2007,Japan,1
16397340,45,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2001,USA,1
16401526,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx-r600,2001,Japan,1
16404036,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2011,USA,1
16405168,52,w - white,1 - male,0,n - not injured,mc - motorcycle,blu - blue,triumph motorcycle,trophy,2015,Other,0
16391350,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2007,Japan,1
16392312,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gz250,2005,Japan,1
16392721,70,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,Japan,1
16394410,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,vt750,2004,Japan,1
16394767,31,w - white,1 - male,0,n - not injured,mc - motorcycle,pnk - pink,harley-davidson,fld,2009,USA,0
16396367,53,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fld,2005,USA,1
16397943,27,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fld,2014,USA,1
16398037,50,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx1300,2005,Japan,1
16398772,74,w - white,1 - male,1,n - not injured,mc - motorcycle,gry - gray,bmw,r1200,2015,Germany,0
16398806,25,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,suzuki,gsx-r1000,2016,Japan,1
16399869,58,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,mt500,2008,USA,0
16402577,60,98 - other,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,fld,2007,USA,0
16404065,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2007,Japan,1
16404642,39,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2004,USA,1
16404963,41,h - hispanic,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxs,2017,USA,1
16391859,47,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2017,Japan,1
16392065,70,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flstf,2016,USA,1
16392189,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
16392212,58,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yw50,2012,Japan,1
16394802,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhs,2013,USA,1
16397097,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,fz1,201,Japan,1
16398398,58,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,red - red,ducati,multistrada,2016,Italy,1
16399489,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,kawasaki,ninja zx,2008,Japan,1
16401498,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2003,USA,1
16401636,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2007,Japan,1
16403886,33,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fls,2016,USA,1
16406027,43,98 - other,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,xls,2016,USA,1
16409265,45,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,ple - purple,polaris,sportsman,2006,Other,1
16395292,46,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,ninja zx,2017,Japan,1
16395397,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xvs1100,2005,Japan,1
16401535,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2014,Japan,0
16401549,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr1000,2004,Japan,1
16402328,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,sh150,2007,Japan,1
16402337,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fxdwg,2007,USA,1
16403885,38,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,wr500,2005,Japan,1
16404070,28,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,USA,1
16407824,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx750,2005,Japan,1
16407985,47,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,zx600,2,Japan,1
16403909,25,b - black,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,yamaha,yzfr1,2012,Japan,0
16405979,72,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,honda,st1100,2019,Japan,1
16406662,66,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,indian motorcycle co.,scout,2016,Other,0
16408268,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2016,USA,1
16461553,27,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,kawasaki,ninja zx,2013,Japan,0
16405127,72,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2018,USA,1
16405498,27,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr6,2009,Japan,1
16405584,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2008,Japan,1
16405891,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr1,2009,Japan,1
16409164,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2015,Japan,1
16407312,63,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,fld,2008,USA,1
16464298,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,flhtcuse6,1996,USA,1
16455118,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fld,2015,USA,1
